mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
197781,Mr,Malik,Azmani,,,male,Netherlands,Heerenveen,1976-01-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197781.jpg,mailto:malik.azmani@europarl.europa.eu,,https://twitter.com/MalikAzmani,https://www.facebook.com/MalikAzmaniVVD,,,https://data.europarl.europa.eu/person/197781
197701,Mr,Konstantinos,Arvanitis,Κωνσταντίνος,Αρβανίτης,male,Greece,Athens,1964-06-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197701.jpg,mailto:kostas.arvanitissyriza@gmail.com; mailto:konstantinos.arvanitis@europarl.europa.eu,,,https://www.facebook.com/arvanitis.kostas,,https://www.instagram.com/karvanitis16/,https://data.europarl.europa.eu/person/197701
197683,Mr,Gilbert,Collard,,,male,France,Marseille,1948-02-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197683.jpg,mailto:gilbert.collard@europarl.europa.eu,,https://twitter.com/GilbertCollard,https://fr-fr.facebook.com/collard.officiel/,,https://www.instagram.com/gilbert_collard/,https://data.europarl.europa.eu/person/197683
197657,Mr,Tudor,Ciuhodaru,,,male,Romania,Bacau,1969-01-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197657.jpg,mailto:tudor.ciuhodaru@europarl.europa.eu,,,https://www.facebook.com/TudorCiuhodaru/,,,https://data.europarl.europa.eu/person/197657
197694,Mr,Raphaël,Glucksmann,,,male,France,Boulogne-Billancourt,1979-10-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197694.jpg,mailto:raphael.glucksmann@europarl.europa.eu,,https://twitter.com/rglucks1,,https://www.facebook.com/raphael.glucksmann,https://www.instagram.com/raphaelglucksmann/,https://data.europarl.europa.eu/person/197694
197783,Mr,Andris,Ameriks,,,male,Latvia,Riga,1961-03-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197783.jpg,mailto:andris.ameriks@europarl.europa.eu,,https://twitter.com/AndrisAmeriks,https://www.facebook.com/Andris.Ameriks/,,,https://data.europarl.europa.eu/person/197783
197777,Mr,Leopoldo,López Gil,,,male,Spain,Caracas,1944-10-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197777.jpg,mailto:leopoldo.lopez@europarl.europa.eu,,https://twitter.com/LeopoldoLopezG,,,,https://data.europarl.europa.eu/person/197777
197661,Mr,Cristian,Ghinea,,,male,Romania,,1977-07-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197661.jpg,,,,,,,https://data.europarl.europa.eu/person/197661
197658,Mr,Adrian-Dragoş,Benea,,,male,Romania,Bacău,1975-12-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197658.jpg,mailto:adrian-dragos.benea@europarl.europa.eu,,,https://www.facebook.com/dragosbenea/,,,https://data.europarl.europa.eu/person/197658
197746,Mr,Álvaro,Amaro,,,male,Portugal,Coimbra,1953-05-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197746.jpg,,,,,,,https://data.europarl.europa.eu/person/197746
197698,Mr,Pierre,Larrouturou,,,male,France,Périgueux,1964-10-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197698.jpg,mailto:pierre.larrouturou@europarl.europa.eu,http://www.pierre-larrouturou.eu/,https://twitter.com/larrouturou,https://www.facebook.com/larrouturoupierre/,,https://www.instagram.com/pierre.larrouturou/,https://data.europarl.europa.eu/person/197698
197663,Mr,Dragoş,Pîslaru,,,male,Romania,București,1976-03-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197663.jpg,mailto:dragos.pislaru@europarl.europa.eu,https://dragospislaru.eu/,https://twitter.com/dragos_pislaru,https://www.facebook.com/Dragos.Pislaru,,https://www.instagram.com/dragos.pislaru/?hl=en,https://data.europarl.europa.eu/person/197663
197743,Mr,Petros,Kokkalis,Πέτρος,Κόκκαλης,male,Greece,,1970-02-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197743.jpg,mailto:petros.kokkalis@europarl.europa.eu,https://www.kosmos.gr/,https://twitter.com/PetrosKokkalis,,https://www.facebook.com/KokkalisPetros,,https://data.europarl.europa.eu/person/197743
197662,Mr,Vangelis,Meimarakis,Βαγγέλης,Μεϊμαράκης,male,Greece,ATHINA,1953-12-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197662.jpg,mailto:evangelos.meimarakis@europarl.europa.eu,http://www.meimarakis.gr/,https://twitter.com/v_meimarakis,https://www.facebook.com/vmeimarakis/,,,https://data.europarl.europa.eu/person/197662
197692,Mr,Stelios,Kympouropoulos,Στέλιος,Κυμπουρόπουλος,male,Greece,Athens,1985-07-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197692.jpg,mailto:stelios.kympouropoulos-office@europarl.europa.eu; mailto:stelios.kympouropoulos@europarl.europa.eu; mailto:office@kympouropoulos.gr,https://kympouropoulos.gr/,https://twitter.com/kympouropoulos,https://www.facebook.com/eUkympouropoulos/,,https://www.instagram.com/kympouropoulos,https://data.europarl.europa.eu/person/197692
197734,Mr,Lefteris,Nikolaou-Alavanos,Λευτέρης,Νικολάου-Αλαβάνος,male,Greece,Athens,1985-02-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197734.jpg,mailto:lefteris.nikolaou@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197734
197773,Mr,Bert-Jan,Ruissen,,,male,Netherlands,Reimerswaal,1972-03-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197773.jpg,mailto:bert-jan.ruissen@europarl.europa.eu,https://eurofractie.sgp.nl/home,https://twitter.com/hjaruissen,,https://www.facebook.com/bertjanruissen/,https://www.instagram.com/hjaruissen/?hl=nl,https://data.europarl.europa.eu/person/197773
197779,Mr,José Ramón,Bauzá Díaz,,,male,Spain,Madrid,1970-11-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197779.jpg,mailto:joseramon.bauzadiaz@europarl.europa.eu,,https://twitter.com/jrbauza,https://www.facebook.com/joseramonbauza,,https://www.instagram.com/joseramonbauza,https://data.europarl.europa.eu/person/197779
197770,Mr,Martin,Hojsík,,,male,Slovakia,Bratislava,1977-01-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197770.jpg,mailto:martin.hojsik@europarl.europa.eu,,https://twitter.com/martinhojsik,https://www.facebook.com/martinhojsik/,,https://www.instagram.com/martinhojsik/,https://data.europarl.europa.eu/person/197770
197764,Mr,Miroslav,Radačovský,,,male,Slovakia,Lutina,1953-09-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197764.jpg,mailto:miroslav.radacovsky@europarl.europa.eu,https://slovenskypatriot.sk/,https://twitter.com/radacovskymep,https://www.facebook.com/radacovskypatriot,,,https://data.europarl.europa.eu/person/197764
197703,Mr,Lance,Forman,,,male,United Kingdom,London,1962-10-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197703.jpg,,,,,,,https://data.europarl.europa.eu/person/197703
197755,Mr,Martin,Horwood,,,male,United Kingdom,Cheltenham,1962-10-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197755.jpg,,,,,,,https://data.europarl.europa.eu/person/197755
197693,Mr,Dinesh,Dhamija,,,male,United Kingdom,Canberra,1950-03-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197693.jpg,,,,,,,https://data.europarl.europa.eu/person/197693
197733,Mr,Robert,Rowland,,,male,United Kingdom,BOWDON,1966-02-28^^http://www.w3.org/2001/XMLSchema#date,2021-01-23^^http://www.w3.org/2001/XMLSchema#date,https://www.europarl.europa.eu/mepphoto/197733.jpg,,,,,,,https://data.europarl.europa.eu/person/197733
197760,Mr,Martin Edward,Daubney,,,male,United Kingdom,Nottingham,1970-06-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197760.jpg,,,,,,,https://data.europarl.europa.eu/person/197760
197705,Mr,John David Edward,Tennant,,,male,United Kingdom,Newcastle On Tyne,1986-12-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197705.jpg,,,,,,,https://data.europarl.europa.eu/person/197705
197704,Mr,Brian,Monteith,,,male,United Kingdom,Edinburgh,1958-01-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197704.jpg,,,,,,,https://data.europarl.europa.eu/person/197704
197679,Ms,Isabel,Benjumea Benjumea,,,female,Spain,Madrid,1982-09-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197679.jpg,mailto:isabel.benjumea@europarl.europa.eu,,https://twitter.com/IsabelBenjumea,,,,https://data.europarl.europa.eu/person/197679
197758,Ms,Jackie,Jones,,,female,United Kingdom,Jugenheim,1966-02-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197758.jpg,,,,,,,https://data.europarl.europa.eu/person/197758
197742,Ms,Isabel,García Muñoz,,,female,Spain,Zaragoza,1977-03-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197742.jpg,mailto:isabel.garciamunoz@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197742
197731,Ms,Clare,Daly,,,female,Ireland,Dublin,1968-04-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197731.jpg,mailto:clare.daly@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197731
197697,Ms,Aurore,Lalucq,,,female,France,Longjumeau,1979-04-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197697.jpg,mailto:aurore.lalucq@europarl.europa.eu,https://aurore-lalucq.eu,https://twitter.com/AuroreLalucq,https://www.facebook.com/aurore.lalucq,,https://www.instagram.com/aurore.lalucq/,https://data.europarl.europa.eu/person/197697
197702,Ms,Lina,Gálvez Muñoz,,,female,Spain,Sevilla,1969-09-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197702.jpg,mailto:lina.galvezmunoz@europarl.europa.eu,,https://twitter.com/linagalvezmunoz,,,,https://data.europarl.europa.eu/person/197702
197772,Ms,Tineke,Strik,,,female,Netherlands,Appeltern,1961-09-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197772.jpg,mailto:tineke.strik@europarl.europa.eu,,https://twitter.com/tineke_strik,,,,https://data.europarl.europa.eu/person/197772
197754,Ms,Sandra,Pereira,,,female,Portugal,,1977-03-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197754.jpg,mailto:sandra.pereira@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197754
197678,Ms,Bettina,Vollath,,,female,Austria,Graz,1962-10-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197678.jpg,,,,,,,https://data.europarl.europa.eu/person/197678
197667,Ms,Barbara,Thaler,,,female,Austria,Kufstein,1982-02-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197667.jpg,mailto:barbara.thaler@europarl.europa.eu,https://www.barbara-thaler.at/,,https://www.facebook.com/BarbaraMThaler/,,https://www.instagram.com/thalerbarbara/,https://data.europarl.europa.eu/person/197667
197728,Ms,Mónica Silvana,González,,,female,Spain,BUENOS AIRES,1976-02-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197728.jpg,mailto:monicasilvana.gonzalez@europarl.europa.eu,,https://twitter.com/MonicaSilvanaG,https://www.facebook.com/monicasilvanagonzalezgonzalez/,,,https://data.europarl.europa.eu/person/197728
197719,Ms,Cristina,Maestre Martín De Almagro,,,female,Spain,Ciudad Real,1975-07-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197719.jpg,mailto:cristina.maestre@europarl.europa.eu,,https://twitter.com/crismaestre,,https://www.facebook.com/cristina.maestremartin,,https://data.europarl.europa.eu/person/197719
197664,Ms,Clotilde,Armand,,,female,Romania,București,1973-06-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197664.jpg,,,,,,,https://data.europarl.europa.eu/person/197664
197756,Ms,Vera,Tax,,,female,Netherlands,Venlo,1972-02-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197756.jpg,mailto:vera.tax@europarl.europa.eu,,https://twitter.com/Vera_Tax?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/Vera-Tax-104024417686758/,,https://www.instagram.com/veratax/,https://data.europarl.europa.eu/person/197756
197716,Ms,Jane,Brophy,,,female,United Kingdom,London,1963-08-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197716.jpg,,,,,,,https://data.europarl.europa.eu/person/197716
197700,Ms,Luisa,Porritt,,,female,United Kingdom,London,1987-05-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197700.jpg,,,,,,,https://data.europarl.europa.eu/person/197700
197738,Ms,Lídia,Pereira,,,female,Portugal,Se Nova,1991-07-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197738.jpg,mailto:lidia.pereira@europarl.europa.eu,,https://twitter.com/lidiafopereira,https://www.facebook.com/lidiafopereira,,https://www.instagram.com/lidiafopereira,https://data.europarl.europa.eu/person/197738
197735,Ms,Adriana,Maldonado López,,,female,Spain,,1990-01-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197735.jpg,,,,,,,https://data.europarl.europa.eu/person/197735
197720,Ms,Frances,Fitzgerald,,,female,Ireland,Limerick,1950-08-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197720.jpg,mailto:frances.fitzgerald@europarl.europa.eu,https://www.francesfitzgerald.ie/,https://twitter.com/FitzgeraldFrncs,https://www.facebook.com/FitzgeraldFrances,,https://www.instagram.com/frances_fitzgerald_mep/,https://data.europarl.europa.eu/person/197720
197711,Ms,Dolors,Montserrat,,,female,Spain,Barcelona,1973-09-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197711.jpg,mailto:d.montserrat@europarl.europa.eu,http://www.pp.es/dolors-montserrat,https://twitter.com/dolorsmm,https://www.facebook.com/dolorsmontserratoficial/,,https://www.instagram.com/dolorsmontserrat_,https://data.europarl.europa.eu/person/197711
197695,Ms,Anna-Michelle,Asimakopoulou,Άννα-Μισέλ,Ασημακοπούλου,female,Greece,New York,1967-03-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197695.jpg,mailto:anna-misel.asimakopoulou@europarl.europa.eu,https://asimakopoulou.gr/,https://twitter.com/annaasimakopoul,https://www.facebook.com/AnnaMichelleAsimakopoulou/,,https://www.instagram.com/anna_michelle_nd,https://data.europarl.europa.eu/person/197695
197681,Ms,Sira,Rego,,,female,Spain,Valencia,1973-11-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197681.jpg,,,,,,,https://data.europarl.europa.eu/person/197681
197691,Ms,Mathilde,Androuët,,,female,France,Rueil Malmaison,1984-07-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197691.jpg,mailto:mathilde.androuet@europarl.europa.eu,,,https://www.facebook.com/elsa.vassent,,,https://data.europarl.europa.eu/person/197691
197680,Ms,Aurélia,Beigneux,,,female,France,,1980-06-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197680.jpg,mailto:aurelia.beigneux@europarl.europa.eu,,https://twitter.com/aureliabeigneux,https://www.facebook.com/abeigneux/,,https://www.instagram.com/aurelia_beigneux/,https://data.europarl.europa.eu/person/197680
197686,Ms,Julie,Lechanteux,,,female,France,Annecy,1977-12-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197686.jpg,,,,,,,https://data.europarl.europa.eu/person/197686
197675,Ms,Sarah,Wiener,,,female,Austria,HALLE,1962-08-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197675.jpg,mailto:sarah.wiener@europarl.europa.eu,https://www.sarah-wiener.eu/,,,,,https://data.europarl.europa.eu/person/197675
197656,Ms,Simone,Schmiedtbauer,,,female,Austria,GRAZ,1974-06-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197656.jpg,,,,,,,https://data.europarl.europa.eu/person/197656
197699,Ms,Elena,Kountoura,Έλενα,Κουντουρά,female,Greece,Athens,1962-11-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197699.jpg,mailto:elena.kountoura@europarl.europa.eu,,https://twitter.com/ElenaKountoura,,,,https://data.europarl.europa.eu/person/197699
197766,Ms,Lucia,Ďuriš Nicholsonová,,,female,Slovakia,Bratislava,1976-11-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197766.jpg,mailto:lucia.durisnicholsonova@europarl.europa.eu,,https://twitter.com/LNicholsonova,https://www.facebook.com/lucianicholsonovaverivzdravyrozum/,,https://www.instagram.com/lucia_duris_nicholsonova/,https://data.europarl.europa.eu/person/197766
197739,Ms,Judith,Bunting,,,female,United Kingdom,Peterborough,1960-11-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197739.jpg,,,,,,,https://data.europarl.europa.eu/person/197739
197710,Ms,Alexandra Louise Rosenfield,Phillips,,,female,United Kingdom,Liverpool,1985-07-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197710.jpg,,,,,,,https://data.europarl.europa.eu/person/197710
197736,Ms,Belinda,De Lucy,,,female,United Kingdom,Sheffield,1976-10-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197736.jpg,,,,,,,https://data.europarl.europa.eu/person/197736
197749,Ms,Caroline,Voaden,,,female,United Kingdom,Wantage,1968-11-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197749.jpg,,,,,,,https://data.europarl.europa.eu/person/197749
197714,Ms,Ellie,Chowns,,,female,United Kingdom,Chertsey,1975-03-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197714.jpg,,,,,,,https://data.europarl.europa.eu/person/197714
197708,Ms,Claire,Fox,,,female,United Kingdom,Manchester,1960-06-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197708.jpg,,,,,,,https://data.europarl.europa.eu/person/197708
197752,Ms,Christina Sheila,Jordan,,,female,United Kingdom,Johor Baru,1962-06-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197752.jpg,,,,,,,https://data.europarl.europa.eu/person/197752
197744,Ms,Ann,Widdecombe,,,female,United Kingdom,Bath,1947-10-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197744.jpg,,,,,,,https://data.europarl.europa.eu/person/197744
197814,Mr,Louis,Stedman-Bryce,,,male,United Kingdom,Swanley,1974-12-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197814.jpg,,,,,,,https://data.europarl.europa.eu/person/197814
204449,Mr,Riho,Terras,,,male,Estonia,Kohtla-Järve,1967-04-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/204449.jpg,mailto:riho.terras@europarl.europa.eu,,https://twitter.com/RihoTerras,https://www.facebook.com/terraseuroopa,,,https://data.europarl.europa.eu/person/204449
197824,Mr,Giuseppe,Milazzo,,,male,Italy,Palermo,1977-08-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197824.jpg,mailto:giuseppe.milazzo@europarl.europa.eu,,https://twitter.com/giuseppemilaz11,https://www.facebook.com/giuseppe.milazzo.927,,,https://data.europarl.europa.eu/person/197824
197801,Mr,Franco,Roberti,,,male,Italy,Napoli,1947-11-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197801.jpg,mailto:franco.roberti@europarl.europa.eu,,https://twitter.com/francorobertieu/,,,https://www.instagram.com/francorobertieu/,https://data.europarl.europa.eu/person/197801
197846,Mr,Ivo,Hristov,Иво,Христов,male,Bulgaria,Istanbul,1970-10-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197846.jpg,mailto:ivo.hristov@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197846
197836,Mr,Alexander,Alexandrov Yordanov,Александър,Александров Йорданов,male,Bulgaria,Varna,1952-02-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197836.jpg,mailto:alexander.yordanov@europarl.europa.eu,http://www.alexanderyordanov.com/,,,,,https://data.europarl.europa.eu/person/197836
197812,Mr,Magid,Magid,,,male,United Kingdom,Buroa,1989-06-26^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197812.jpg,,,,,,,https://data.europarl.europa.eu/person/197812
197811,Mr,Shaffaq,Mohammed,,,male,United Kingdom,Mirpur,1972-07-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197811.jpg,,,,,,,https://data.europarl.europa.eu/person/197811
197807,Mr,John,Longworth,,,male,United Kingdom,Bolton,1958-05-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197807.jpg,,,,,,,https://data.europarl.europa.eu/person/197807
197813,Mr,Jake,Pugh,,,male,United Kingdom,PEMBURY,1960-10-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197813.jpg,,,,,,,https://data.europarl.europa.eu/person/197813
197803,Mr,Andrew,England Kerr,,,male,United Kingdom,Birmingham,1958-09-23^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197803.jpg,,,,,,,https://data.europarl.europa.eu/person/197803
202112,Mr,Gheorghe-Vlad,Nistor,,,male,Romania,București,1954-07-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/202112.jpg,mailto:gheorghe-vlad.nistor@europarl.europa.eu; mailto:vlad.nistor@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/202112
197825,Mr,Raffaele,Stancanelli,,,male,Italy,Regalbuto,1950-06-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197825.jpg,mailto:raffaele.stancanelli@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197825
204368,Mr,Christian,Sagartz,,,male,Austria,Wiener Neustadt,1981-01-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/204368.jpg,mailto:christian.sagartz@europarl.europa.eu,https://www.christiansagartz.at/,,https://www.facebook.com/sagartzchristian,,,https://data.europarl.europa.eu/person/204368
205452,Mr,Chris,MacManus,,,male,Ireland,London,1973-03-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/205452.jpg,mailto:chris.macmanus@europarl.europa.eu,,https://twitter.com/macmanuschris,https://www.facebook.com/ChrisMacManusMEP/,,https://www.instagram.com/macmanus_sinnfein_sligo/,https://data.europarl.europa.eu/person/205452
197791,Mr,Massimiliano,Smeriglio,,,male,Italy,Roma,1966-05-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197791.jpg,mailto:massimiliano.smeriglio@europarl.europa.eu,https://www.massimilianosmeriglio.it/,https://twitter.com/maxsmeriglio,https://www.facebook.com/massimiliano.smeriglio,,https://www.instagram.com/massimilianosmeriglio/?igshid=1lkzoaqtzbb7r,https://data.europarl.europa.eu/person/197791
197799,Mr,Valentino,Grant,,,male,Italy,,1964-04-21^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197799.jpg,mailto:valentino.grant@europarl.europa.eu,,https://twitter.com/ValentinoGrant,,,,https://data.europarl.europa.eu/person/197799
197808,Mr,Pietro,Bartolo,,,male,Italy,Lampedusa,1956-02-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197808.jpg,mailto:pietro.bartolo@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197808
197831,Mr,Hermann,Tertsch,,,male,Spain,Madrid,1958-04-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197831.jpg,mailto:hermann.tertsch@europarl.europa.eu,,https://twitter.com/hermanntertsch,,,,https://data.europarl.europa.eu/person/197831
198176,Mr,Roman,Haider,,,male,Austria,Grieskirchen,1967-04-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/198176.jpg,mailto:roman.haider@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/198176
202352,Mr,Antoni,Comín i Oliveres,,,male,Spain,Barcelona,1971-03-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/202352.jpg,mailto:antoni.cominioliveres@europarl.europa.eu,,https://twitter.com/toni_comin,,,,https://data.europarl.europa.eu/person/202352
197849,Mr,Andrey,Slabakov,Андрей,Слабаков,male,Bulgaria,Sofia,1960-08-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197849.jpg,mailto:andrey.slabakov@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197849
197819,Mr,Alexis,Georgoulis,Αλέξης,Γεωργούλης,male,Greece,Larisa,1974-10-06^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197819.jpg,mailto:alexis.georgoulis@europarl.europa.eu,,https://twitter.com/AlexisMep,https://www.facebook.com/alexis.georgoulis.315,,https://www.instagram.com/georgoulisalexis_ep/?hl=en,https://data.europarl.europa.eu/person/197819
197829,Mr,Jorge,Buxadé Villalba,,,male,Spain,BARCELONA,1975-06-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/197829.jpg,mailto:jorge.buxadevillalba@europarl.europa.eu,https://www.jorgebuxade.es,https://twitter.com/jorgebuxade,,,https://www.instagram.com/jorge_buxade/,https://data.europarl.europa.eu/person/197829
204332,Mr,Barry,Andrews,,,male,Ireland,Dublin,1967-05-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/204332.jpg,mailto:barry.andrews@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/204332
